Age,Pace,Shooting,Passing,Dribbling,Defending,Physical,Ability,Potential
33,87,61,79,75,58,77,3.8,4.2
22,89,77,71,86,77,81,4.4,3.3
19,71,69,61,76,53,80,3.5,2.8
25,72,73,74,88,75,85,3.8,4.7
32,87,76,84,87,67,76,4.5,2.3
22,79,87,77,68,53,86,4.5,3.3
29,62,72,72,84,62,75,4.1,2.9
29,92,64,65,71,74,88,4.4,3.9
32,85,84,83,69,70,76,4.3,3.4
20,84,81,78,85,45,74,2.7,2.4
33,79,59,63,68,73,74,4.0,3.2
28,92,81,63,88,57,87,4.1,3.8
18,67,74,76,89,54,85,4.3,3.7
36,77,63,68,86,65,88,2.9,3.8
28,92,58,81,77,80,77,3.5,4.7
18,68,67,69,82,55,77,4.2,3.7
18,75,82,63,92,46,82,3.7,4.5
32,90,61,61,91,56,79,4.2,3.0
22,86,87,69,68,60,74,2.8,3.6
32,76,66,78,69,61,74,3.6,2.7
18,81,61,61,83,51,83,2.8,3.9
21,63,59,77,88,70,74,4.0,2.7
26,64,86,63,74,47,86,4.2,4.3
27,77,73,75,84,52,89,3.2,2.5
33,87,68,67,83,57,85,3.7,3.0
26,65,69,73,89,69,84,4.5,2.0
19,61,74,85,75,64,88,2.8,2.9
24,71,76,61,77,54,88,4.4,3.6
25,74,69,65,86,62,86,2.7,2.1
27,67,86,70,78,51,87,4.5,2.1
28,79,82,78,69,59,88,3.3,4.6
21,70,84,64,72,75,90,3.5,2.8
19,74,87,62,67,49,75,3.0,3.2
20,85,80,75,91,65,77,2.8,2.9
27,62,78,69,91,77,74,2.8,4.1
29,69,69,79,75,70,81,2.9,2.8
23,66,60,76,71,78,74,2.9,3.6
29,74,81,80,87,57,85,4.4,3.4
21,78,66,72,68,46,79,3.0,4.2
30,89,61,81,78,48,85,4.1,2.5
31,80,61,75,74,47,79,4.0,3.9
23,63,61,72,87,72,82,2.6,3.4
23,90,64,77,68,72,89,3.0,2.4
20,91,80,62,68,72,87,3.2,4.0
29,88,70,63,92,65,82,3.1,2.4
30,90,62,78,91,49,88,4.4,4.2
36,82,79,70,82,54,74,4.5,3.2
36,69,59,82,89,77,87,4.1,2.0
25,62,61,77,70,63,78,3.2,3.4
22,87,62,73,86,77,86,3.9,2.5
33,69,64,64,90,80,79,2.6,2.9
19,75,78,77,88,60,77,4.0,2.8
22,63,85,64,84,80,81,3.9,4.5
22,78,68,74,76,67,77,3.6,4.1
33,75,64,73,80,60,87,2.5,2.9
35,79,85,71,79,61,85,4.5,2.7
31,69,88,71,86,68,78,2.8,3.2
29,90,79,65,78,48,83,4.4,3.2
30,71,58,71,75,69,84,3.0,2.6
29,78,73,61,92,48,89,4.0,4.5
19,73,77,69,87,62,82,3.5,4.7
22,78,62,73,91,56,77,3.9,2.3
18,71,77,84,67,61,79,3.5,3.5
18,90,82,63,86,49,80,3.9,3.9
19,92,74,63,87,74,85,4.0,2.4
35,68,85,75,82,56,87,2.8,2.5
36,66,62,61,69,63,76,2.5,3.7
33,62,87,61,71,69,81,3.7,2.8
22,75,79,73,74,59,79,3.7,2.9
21,75,66,65,78,75,78,3.2,2.4
27,74,64,84,70,50,75,3.6,2.2
36,75,85,69,82,49,77,3.6,4.4
18,66,84,74,82,68,87,4.3,3.0
27,80,68,75,90,53,81,2.8,3.7
28,63,83,62,90,45,78,2.6,4.2
30,82,70,81,75,61,90,4.5,3.9
25,90,84,67,77,47,87,3.6,4.1
22,69,81,83,84,78,80,3.6,3.1
19,77,74,83,68,56,77,2.7,3.7
25,61,58,83,80,53,86,4.1,3.9
24,92,87,82,89,65,85,4.0,3.1
28,81,62,66,90,47,89,4.4,4.2
22,69,86,73,92,50,85,4.4,3.4
21,86,73,85,90,54,76,3.6,3.8
26,91,72,84,90,76,78,3.0,4.9
22,80,58,72,77,62,75,3.9,2.7
33,81,83,77,86,67,75,4.0,3.4
29,71,66,79,78,61,80,3.3,2.6
25,83,87,63,84,73,74,4.6,3.6
28,81,86,79,84,47,89,2.8,4.4
34,87,64,62,71,74,90,2.7,3.3
34,80,78,75,75,50,88,3.0,2.0
31,86,86,64,76,80,76,3.0,3.8
20,83,88,70,79,54,79,2.5,2.6
27,77,84,74,67,75,86,3.0,3.7
24,78,76,60,85,53,81,3.4,4.6
29,77,63,64,79,71,82,4.4,2.6
30,92,66,82,68,65,86,3.1,3.6
19,85,69,76,70,54,84,3.6,4.5
35,73,82,61,90,80,88,2.6,2.0
26,68,83,85,73,45,86,3.5,2.9
29,71,88,73,84,54,77,2.7,3.8
18,86,81,61,82,72,83,3.7,2.9
18,91,85,77,89,55,85,3.1,3.8
23,67,77,80,87,47,86,2.9,3.3
26,76,82,83,80,67,78,3.6,4.3
28,65,68,71,75,77,82,4.2,2.5
28,74,84,82,70,57,83,4.6,4.4
25,77,77,85,82,57,82,2.6,3.7
28,67,83,76,74,56,77,3.4,2.2
35,89,59,83,75,59,76,2.8,2.6
32,67,79,68,91,73,79,4.0,3.0
19,80,77,65,92,64,78,3.1,2.2
30,91,78,73,69,46,81,4.3,4.1
19,80,66,70,88,78,81,2.6,4.5
28,92,67,69,73,58,83,3.3,3.3
32,65,60,67,70,61,86,3.9,2.1
30,85,69,68,77,80,76,3.3,2.3
29,67,59,61,82,61,76,3.2,3.9
22,89,81,82,67,68,77,4.2,3.3
19,70,71,64,92,79,79,3.8,3.4
26,84,64,81,69,69,77,4.2,2.4
25,77,88,84,80,52,77,2.6,4.0
24,90,80,76,67,50,82,4.6,2.0
23,73,76,72,92,71,85,4.5,4.2
34,69,61,84,71,48,81,3.1,3.2
28,70,76,83,75,63,83,4.4,2.2
30,66,71,74,87,57,82,4.1,2.3
23,81,74,74,70,59,83,3.2,4.7
34,79,76,61,83,79,74,3.1,3.8
25,87,88,85,86,69,85,3.4,2.2
33,73,85,70,87,70,90,4.2,2.3
23,85,61,81,71,79,81,3.9,4.2
28,69,71,83,83,54,89,4.6,2.7
34,67,63,75,81,62,74,4.6,4.8
22,71,82,84,82,50,84,3.8,3.7
34,72,62,85,87,72,79,2.9,4.6
22,82,58,67,73,45,89,3.3,3.4
22,81,80,79,78,67,79,3.7,4.6
29,83,84,80,89,50,83,4.5,3.8
33,77,87,63,79,46,90,3.9,4.2
19,83,61,71,80,49,77,3.5,3.1
25,80,62,73,79,60,82,3.2,4.6
25,63,78,64,82,75,78,3.8,4.1
35,92,75,73,71,63,84,2.9,2.9
34,65,75,66,70,77,90,4.3,3.7
31,72,71,75,70,55,87,4.4,2.7
24,77,63,70,71,46,85,4.1,3.9
30,73,79,65,69,58,90,3.5,2.9
32,71,79,78,70,74,76,2.9,3.4
31,62,84,62,75,68,78,2.7,3.0
28,69,88,64,82,60,75,3.2,2.4
31,88,63,67,71,76,83,4.0,4.5
36,71,70,61,81,68,89,2.6,3.8
29,80,68,76,84,78,78,3.0,3.2
29,90,84,81,80,60,79,3.2,3.1
22,73,71,77,76,68,83,2.7,3.9
35,68,71,74,83,54,80,4.1,4.2
34,71,81,78,83,47,86,4.4,3.1
19,68,60,65,69,71,86,4.1,2.3
22,83,62,80,87,71,86,2.7,2.4
26,72,87,76,89,61,80,4.0,4.8
24,61,69,68,84,54,77,2.7,4.4
19,67,79,73,81,65,78,3.0,3.3
30,92,72,66,68,79,85,3.3,3.5
34,75,63,68,80,52,82,4.0,4.3
25,76,80,80,79,58,74,3.3,3.6
26,84,86,79,84,53,77,4.2,4.7
24,70,77,66,88,47,77,3.3,3.1
24,68,64,74,74,52,85,2.8,3.5
32,63,78,69,77,50,74,3.5,3.5
22,79,88,64,85,45,76,4.3,4.7
20,83,73,69,72,59,81,2.5,2.1
18,85,64,61,72,57,77,3.8,2.7
24,73,73,84,90,63,82,3.5,3.2
22,79,59,80,85,55,79,3.5,4.8
18,61,62,63,86,79,74,3.8,4.5
36,90,64,63,73,45,81,3.7,4.7
36,67,62,71,74,72,88,3.1,4.8
25,83,73,85,91,49,87,3.0,3.6
30,83,58,83,79,62,89,4.2,3.0
34,90,64,85,69,57,84,3.2,2.3
21,77,67,61,70,52,90,3.8,3.8
31,61,83,62,81,56,82,4.4,2.4
20,85,63,71,84,49,78,4.0,3.2
35,86,74,61,92,47,88,2.9,3.4
22,85,80,68,68,47,88,3.7,4.8
36,75,61,76,87,68,82,2.9,2.2
31,68,66,80,81,60,87,3.1,3.4
24,75,86,81,76,64,75,3.5,4.5
36,68,66,74,90,56,83,3.5,2.6
36,63,86,68,72,80,78,4.2,2.4
19,71,73,62,87,45,75,3.4,3.6
32,83,83,63,78,77,82,3.8,2.2
30,64,60,60,81,66,89,4.6,2.9
21,89,82,83,77,47,87,3.0,4.1
20,63,83,84,68,47,76,3.7,3.1
18,79,65,77,76,45,78,4.1,4.7
30,80,58,77,71,67,89,3.4,3.5
35,67,68,79,69,57,74,2.7,3.6
19,85,71,83,71,55,76,3.8,4.6
34,92,75,77,80,57,84,4.3,2.9
21,71,61,70,75,45,83,3.8,2.1
34,80,85,64,80,57,83,3.6,4.6
35,89,78,74,67,60,90,4.2,3.0
30,90,82,67,90,72,83,3.0,2.1
23,67,64,67,70,59,83,2.9,2.1
35,92,58,66,80,80,77,4.1,4.6
28,89,61,72,68,46,79,3.2,2.8
33,64,74,79,88,74,89,3.9,4.1
35,83,58,63,85,50,78,3.9,3.7
36,90,62,83,75,70,80,3.8,3.2
23,79,80,77,83,63,74,2.9,4.4
24,87,76,69,78,46,81,3.6,4.1
34,77,66,67,69,78,89,3.1,4.9
23,90,62,79,71,46,81,4.1,2.5
18,77,83,64,69,66,81,4.0,2.4
25,64,86,62,90,76,79,2.8,2.2
36,61,64,81,75,49,75,3.4,3.5
26,77,70,63,86,50,78,4.3,4.6
24,82,74,76,76,71,76,3.3,3.6
19,87,85,76,73,54,76,3.3,4.8
36,89,87,77,86,50,83,3.2,2.0
28,81,86,66,72,51,79,4.4,3.0
23,74,88,60,78,63,82,2.9,4.1
34,83,85,79,86,55,79,2.7,3.2
24,70,88,73,77,68,89,4.6,3.4
28,74,79,60,78,78,87,3.0,3.3
25,91,86,78,73,78,89,3.3,4.3
30,86,71,80,82,51,78,3.5,3.3
24,91,77,83,77,50,83,3.7,3.4
22,69,66,82,82,80,77,3.2,3.4
26,72,77,78,92,55,79,3.7,2.9
34,74,73,74,88,55,85,3.3,2.4
31,84,85,81,90,78,77,3.0,3.8
29,87,87,64,69,61,86,3.2,4.4
22,67,85,64,68,50,82,2.9,3.4
22,87,61,72,68,64,89,4.3,3.0
23,61,58,67,80,59,86,3.8,4.4
20,86,66,73,78,78,79,3.4,2.6
34,89,76,79,68,72,81,3.7,3.5
35,71,61,79,89,49,82,2.7,4.6
19,90,82,65,76,62,83,4.2,2.8
27,62,59,69,92,53,87,3.8,3.7
29,89,78,63,82,78,86,2.6,3.7
27,77,78,73,76,56,80,3.7,3.2
26,81,59,63,72,66,76,3.7,2.4
28,78,79,82,77,72,86,3.6,2.1
25,88,64,79,74,53,76,4.1,3.5
33,62,61,84,80,47,79,3.4,2.0
36,70,86,72,75,64,80,3.6,2.8
19,88,77,65,87,56,76,3.2,3.8
29,90,84,85,77,66,82,3.6,3.9
28,80,80,77,81,62,83,3.9,2.3
18,63,84,78,88,45,79,3.7,2.2
31,73,64,80,72,66,81,2.7,3.9
35,88,82,79,84,53,90,2.8,4.8
18,80,77,77,87,58,87,3.2,3.3
32,87,77,80,91,70,87,3.6,2.8
29,92,59,83,78,79,87,3.1,2.1
20,88,85,60,69,73,74,4.5,2.8
22,70,74,80,71,78,83,4.3,3.8
18,85,77,74,75,67,75,3.8,3.7
25,66,87,64,74,46,79,4.3,4.8
27,70,84,62,72,48,85,3.5,4.1
26,72,62,60,72,80,87,2.5,4.5
32,88,63,76,91,64,90,4.1,2.5
27,80,73,75,78,72,88,4.1,3.3
31,82,76,78,82,47,74,4.4,2.1
25,65,61,76,68,69,86,3.0,3.1
25,86,84,66,70,61,89,4.5,3.0
36,91,58,71,74,77,90,3.4,4.6
33,71,86,76,75,64,87,3.1,2.8
34,74,70,81,82,58,89,3.7,2.3
27,90,58,81,78,45,86,2.8,2.2
34,81,67,64,77,56,89,4.5,3.9
33,81,78,80,72,56,75,3.0,4.1
25,91,76,62,82,54,86,3.3,4.7
34,62,78,67,72,68,80,3.9,4.3
26,88,84,70,86,49,74,2.6,4.9
25,66,67,60,91,47,81,4.0,4.0
35,83,71,64,89,53,82,4.2,3.6
36,77,77,72,83,54,80,3.1,3.8
21,78,73,74,71,61,88,2.5,3.8
36,71,73,81,74,60,90,3.6,4.7
34,65,74,75,82,61,80,3.3,4.5
30,83,85,79,77,51,80,3.4,4.0
29,88,69,81,86,77,86,2.7,4.3
31,90,76,62,81,64,84,3.3,4.4
36,74,86,73,82,45,80,3.2,4.7
28,81,73,79,68,72,85,4.1,2.0
22,63,81,81,90,76,90,4.4,3.6
27,92,58,63,73,53,89,2.7,3.9
32,69,85,82,87,69,88,3.3,2.0
34,65,66,72,88,47,87,3.9,4.1
19,81,77,60,80,56,90,2.7,4.0
31,83,68,72,86,65,79,4.6,2.7
32,90,88,68,84,75,89,3.4,2.3
30,78,86,70,91,74,75,3.3,4.8
33,76,66,61,67,56,84,3.7,4.6
27,62,87,81,74,63,77,2.6,3.8
29,76,69,61,91,72,77,4.1,4.8
20,62,81,71,71,58,80,3.7,4.2
36,85,72,85,85,59,81,3.7,4.4
30,70,71,85,81,51,76,4.3,2.2
36,69,66,77,74,50,90,3.7,2.3
28,71,61,85,69,72,74,3.1,2.3
31,69,62,73,75,60,81,2.9,4.8
24,68,85,81,83,77,90,3.4,4.0
22,89,75,76,71,71,85,4.4,3.5
32,84,74,85,84,49,78,4.3,3.2
28,75,62,79,72,71,90,4.2,2.3
34,74,86,70,89,73,79,4.1,2.6
35,76,73,83,86,80,81,3.7,4.7
25,72,84,71,83,60,86,3.8,4.5
29,65,71,78,70,59,76,2.9,3.3
23,65,61,61,90,58,78,2.8,4.2
30,92,70,69,73,61,75,4.4,2.4
24,87,87,68,70,47,77,3.9,2.8
19,91,60,85,75,77,89,2.6,3.7
26,63,67,71,72,77,90,4.1,4.6
25,77,58,67,76,59,77,2.6,3.3
29,78,75,64,92,74,89,3.5,2.4
31,81,68,77,90,66,74,4.4,2.3
25,65,73,82,80,73,81,2.9,4.4
24,86,72,82,71,62,75,4.4,2.4
24,91,70,71,75,68,79,4.3,3.0
25,63,65,60,79,78,83,4.1,4.0
31,91,71,63,74,75,78,4.1,3.1
19,75,87,82,74,60,77,2.8,2.0
33,80,73,77,70,72,85,2.9,3.6
23,84,68,62,78,70,77,2.6,4.1
29,88,81,69,71,47,86,3.9,3.0
24,79,62,61,71,80,84,4.4,3.1
30,73,85,77,83,74,77,3.0,3.9
31,81,85,66,80,67,90,3.9,4.2
27,82,74,79,80,57,78,4.3,3.6
26,80,88,76,83,66,81,4.0,4.4
22,91,62,61,92,61,78,3.4,3.4
36,72,74,76,67,54,76,4.1,2.9
27,83,75,68,89,54,78,2.5,3.9
32,68,72,80,73,46,76,4.4,2.3
18,78,60,70,89,55,84,4.1,3.0
18,81,66,77,75,54,74,2.8,4.8
29,76,87,64,70,60,82,3.9,3.7
30,79,74,71,76,53,82,2.9,2.3
32,68,63,64,81,47,78,4.4,2.0
18,67,72,76,71,71,85,3.6,4.2
35,72,61,74,90,64,75,4.0,3.2
24,82,67,72,67,48,87,3.0,2.9
26,62,67,65,88,67,78,2.8,3.9
25,79,61,76,86,80,83,4.4,2.2
23,77,70,82,91,46,90,4.0,4.0
36,62,71,83,75,47,88,3.2,3.1
32,86,68,66,84,64,82,3.4,4.8
24,86,81,81,71,64,77,2.7,4.3
36,81,68,61,87,67,74,3.2,2.2
27,83,71,80,73,47,78,4.3,3.2
23,74,58,61,75,72,78,2.6,2.2
35,92,70,64,82,61,81,2.6,2.3
32,81,58,61,68,70,88,4.0,3.9
25,86,58,67,86,56,84,4.0,4.2
21,62,83,78,83,47,82,3.9,2.5
36,67,87,75,89,73,82,3.5,2.7
26,71,75,65,82,52,84,2.8,4.0
20,61,74,84,82,53,75,2.8,3.2
32,90,71,70,76,60,79,3.8,3.2
27,81,60,70,89,47,75,2.6,4.0
27,68,81,60,73,79,79,3.2,3.4
31,67,74,60,75,63,79,4.5,4.5
25,71,67,71,79,74,84,3.4,4.0
27,88,62,82,77,66,89,2.6,3.4
29,70,83,78,79,57,84,3.0,3.3
26,76,71,68,78,54,81,2.8,2.4
25,70,70,73,80,59,87,3.8,2.8
34,69,80,74,67,46,76,3.1,2.6
21,75,85,83,69,69,78,3.4,3.6
25,75,72,75,78,50,77,3.2,2.8
32,77,82,79,83,64,90,4.4,3.8
32,82,73,80,77,77,82,3.1,2.2
30,67,62,74,82,66,75,2.8,4.7
26,91,63,68,69,45,78,2.8,2.3
32,61,65,81,67,47,76,2.9,2.8
21,75,79,83,77,74,89,4.4,4.1
32,70,78,67,91,71,82,2.7,3.6
35,87,85,82,70,79,80,3.0,4.3
24,63,62,65,77,48,89,4.0,4.0
30,90,67,83,87,78,90,3.2,3.6
23,71,70,71,70,72,81,4.1,3.1
31,86,85,74,82,56,84,4.0,4.6
36,80,71,84,77,67,80,4.0,3.1
24,80,76,60,78,60,80,2.7,2.7
32,72,83,83,81,60,77,4.2,4.2
18,72,65,73,77,70,79,4.3,3.3
36,84,65,65,87,72,76,2.8,3.6
34,82,59,65,71,69,84,4.1,4.8
33,79,72,66,74,75,86,3.8,3.0
35,80,78,83,82,50,90,2.9,3.5
20,81,82,81,82,77,83,4.0,2.4
32,61,81,64,71,68,88,2.9,3.4
19,66,78,72,88,48,79,2.8,3.1
35,84,79,73,89,51,84,4.4,4.3
29,85,86,78,82,52,89,4.6,2.0
32,70,72,77,84,56,87,3.3,4.2
21,75,72,80,68,61,86,2.8,3.6
18,72,87,65,87,50,79,2.9,4.5
33,76,65,62,83,74,77,3.9,3.7
22,68,68,74,82,75,85,2.5,2.1
32,70,65,62,67,77,84,3.1,2.6
25,72,77,85,81,77,83,4.5,4.2
30,89,77,76,90,45,78,3.7,2.8
36,84,76,75,87,69,81,4.2,3.8
35,65,65,83,71,80,88,3.9,2.3
34,71,79,81,92,64,85,3.3,2.8
31,71,79,70,78,71,90,3.8,4.3
31,88,74,78,68,47,79,3.3,4.6
18,83,83,66,73,61,81,2.8,3.6
20,64,73,69,75,64,75,3.2,3.5
19,73,60,81,82,79,90,3.8,3.3
27,83,59,70,76,55,76,3.4,2.1
27,86,67,61,82,74,87,3.9,4.5
32,84,62,72,86,53,89,2.8,2.6
24,76,88,78,68,53,75,4.5,2.6
35,70,60,77,73,53,80,3.4,3.7
26,84,73,82,88,63,77,3.6,2.3
31,65,79,64,81,58,78,3.3,2.4
33,69,71,81,87,53,85,3.9,4.2
30,88,80,74,89,70,87,2.8,4.7
35,76,62,84,77,70,82,3.4,4.8
21,66,82,84,89,73,79,2.8,3.9
20,90,79,80,80,76,84,2.7,3.4
25,61,66,68,74,55,80,3.8,3.2
36,63,69,70,87,63,87,2.7,2.2
18,84,69,85,89,68,87,3.2,4.0
34,62,82,77,88,77,78,2.7,2.0
34,65,72,77,76,65,82,4.2,4.5
19,69,79,80,72,63,74,3.3,3.1
21,77,61,61,82,70,85,3.1,4.6
24,77,67,69,70,51,89,3.6,3.9
34,78,79,85,92,48,75,3.7,4.2
25,89,75,74,90,55,89,3.5,2.1
26,81,73,82,88,61,88,4.1,2.2
30,91,74,62,87,58,85,3.8,4.5
27,85,72,74,91,46,86,4.2,4.8
19,67,72,69,82,77,89,2.6,4.2
21,72,62,70,87,61,87,4.1,2.9
29,74,67,68,89,46,86,4.6,2.5
33,72,69,76,92,61,86,2.5,4.3
23,75,68,78,78,70,79,3.2,4.4
30,64,59,60,83,46,89,4.0,3.2
31,67,69,83,80,58,76,3.0,3.0
29,62,78,71,88,60,84,3.6,4.2
36,86,80,74,74,67,88,4.5,3.9
27,62,63,85,70,74,85,4.2,2.5
36,89,74,80,75,48,79,4.0,2.0
34,77,60,66,69,56,74,4.2,4.9
23,74,65,60,82,53,86,3.0,3.0
30,61,87,61,88,78,79,3.2,2.1
31,61,67,84,92,61,81,2.6,4.0
21,72,69,69,71,46,89,3.1,3.4
18,68,71,65,67,72,87,2.6,2.8
34,77,87,77,73,67,81,2.8,3.0
19,71,80,74,85,71,85,3.3,4.8
20,63,70,80,79,50,78,3.1,2.5
31,85,62,64,89,69,76,4.2,4.1
26,66,78,74,70,72,79,4.0,3.0
35,89,84,80,82,71,80,3.3,3.8
21,64,87,66,82,67,89,2.7,4.2
18,67,63,82,69,63,77,3.8,4.5
22,84,83,69,78,74,90,3.3,4.7
20,66,63,79,73,47,89,4.6,2.3
34,74,64,60,85,56,76,3.1,3.7
22,86,85,75,90,73,77,2.9,2.6
34,91,78,62,73,66,82,2.7,4.9
20,92,75,75,80,50,88,4.1,2.7
18,70,68,65,80,46,89,3.4,2.4
24,61,65,61,83,63,74,2.6,2.5
32,61,72,61,79,75,77,3.5,3.2
26,69,65,78,92,63,87,3.3,2.1
18,75,86,73,70,77,80,3.8,2.9
19,79,67,69,70,70,76,4.3,4.2
27,79,83,76,73,65,83,3.1,4.4
23,91,72,67,90,75,79,4.0,4.1
21,80,72,74,73,80,86,4.2,4.0
36,77,60,84,75,64,75,3.5,4.1
29,88,83,84,92,48,83,2.6,4.4
31,64,82,74,74,48,88,2.6,4.0
20,77,75,79,67,54,90,4.5,2.7
21,89,78,64,90,62,76,3.0,3.3
21,65,73,77,81,73,79,2.9,3.7
28,92,76,60,72,46,90,2.9,2.6
19,62,70,83,89,58,90,3.0,3.7
22,80,79,64,78,48,87,3.1,3.1
28,75,74,76,68,56,81,4.4,4.4
22,92,63,62,68,67,87,4.4,2.3
23,75,83,74,84,57,90,2.5,4.2
34,64,64,70,88,71,75,4.3,4.6
27,74,73,73,91,77,79,4.6,3.5
25,82,68,73,82,78,77,3.4,3.5
22,73,62,78,82,77,86,3.0,4.1
29,72,65,66,75,70,75,2.9,3.1
26,81,75,69,78,73,89,4.1,4.1
21,86,81,74,82,52,74,3.5,2.1
29,87,73,85,70,63,82,4.6,3.5
24,61,80,65,70,48,78,4.1,4.4
19,92,67,61,73,75,87,3.6,3.2
32,62,81,68,87,51,81,3.6,3.0
36,87,69,80,86,76,85,4.6,3.4
18,72,86,67,72,47,82,4.4,4.9
35,67,81,78,77,47,76,4.4,2.8
28,63,88,78,87,48,84,4.0,2.3
27,76,76,82,87,58,78,3.6,3.0
25,67,72,77,82,66,85,3.5,4.8
29,84,68,84,77,66,80,3.8,2.1
35,67,88,72,70,63,89,4.2,4.4
23,62,62,81,67,70,75,2.7,2.5
32,67,71,79,92,63,84,2.7,4.5
18,75,68,76,77,72,90,3.9,4.9
26,91,86,76,91,62,78,4.2,4.0
26,61,59,74,85,59,81,4.2,2.3
36,64,83,78,71,51,88,4.0,4.2
30,66,67,62,70,46,79,4.2,4.0
28,77,61,85,79,64,89,3.3,4.6
22,83,75,69,89,66,82,2.8,4.6
33,67,71,68,69,60,78,4.0,4.6
23,82,66,82,79,70,78,4.6,3.5
28,79,61,74,70,57,89,4.2,3.8
27,84,87,77,91,69,85,4.5,4.5
28,71,78,60,76,69,89,2.6,4.8
26,69,70,82,79,76,84,4.0,3.4
26,89,75,64,75,46,85,3.7,3.2
26,82,64,63,74,50,80,2.9,3.2
18,85,66,72,83,63,78,4.3,3.1
22,67,76,61,76,69,78,3.4,3.0
28,84,88,82,87,58,90,2.6,4.8
19,69,74,68,75,74,90,2.7,4.1
28,80,71,75,74,52,77,4.0,3.1
19,83,79,82,72,76,83,3.9,4.3
32,73,82,72,76,60,81,2.7,2.4
19,72,67,66,68,47,84,4.2,4.3
34,78,83,64,89,56,77,3.5,3.8
32,73,71,71,86,52,78,4.3,4.5
29,92,86,79,69,56,77,3.2,2.9
36,66,60,82,89,62,78,3.7,4.7
18,74,61,73,71,70,88,3.3,3.9
21,86,69,72,71,63,89,2.6,4.4
23,86,59,69,84,74,76,2.8,3.1
29,68,69,64,80,63,81,4.6,3.5
27,61,75,79,74,52,78,4.2,4.0
28,80,80,73,82,66,84,3.1,2.7
23,66,65,61,82,71,86,3.4,4.2
29,61,81,64,88,72,83,3.1,2.9
21,71,61,80,74,48,89,2.5,4.1
32,63,59,63,74,67,78,2.8,3.4
24,86,78,81,82,80,80,3.5,2.8
31,70,88,62,79,79,80,3.5,4.4
21,86,80,67,89,59,89,3.9,3.9
27,80,84,77,70,74,87,2.7,4.8
30,74,67,72,76,61,81,4.4,4.5
32,61,79,75,77,62,74,4.0,3.2
23,67,64,68,69,69,75,2.6,4.4
23,81,71,78,79,47,75,4.1,4.2
18,88,69,72,79,60,75,2.9,4.3
29,90,85,77,71,46,79,3.4,3.9
36,90,65,60,73,56,88,4.0,4.1
35,81,76,79,75,74,76,2.9,2.6
33,85,78,74,91,56,85,3.5,3.1
18,67,70,72,73,72,79,2.6,4.6
24,81,74,80,70,47,89,2.7,2.9
28,62,80,65,74,57,86,2.8,3.3
30,79,87,71,67,70,83,3.3,3.4
19,63,71,80,78,50,78,3.4,4.8
27,87,64,73,78,56,90,3.1,4.6
19,67,69,66,83,64,86,3.3,2.1
23,81,81,74,81,53,78,3.2,3.1
24,71,63,60,72,62,87,3.8,3.0
18,70,81,64,84,73,80,4.1,3.8
34,65,80,75,81,71,87,3.3,4.7
28,90,77,75,72,71,90,3.2,2.5
19,90,59,68,92,80,90,2.9,3.0
23,90,58,62,67,72,88,4.5,4.0
34,63,68,84,76,65,89,3.7,3.8
28,84,79,71,73,68,82,3.1,4.5
30,73,71,81,88,59,74,4.4,4.1
32,62,62,60,69,68,86,4.2,4.3
19,73,87,70,68,61,83,4.1,2.3
30,75,77,85,89,68,88,3.6,3.0
27,90,62,64,71,45,84,4.0,4.8
22,81,71,74,87,55,80,3.8,4.2
35,91,82,70,74,77,89,2.7,3.7
20,69,62,83,67,76,80,3.4,4.7
27,72,88,63,70,50,77,4.3,2.8
32,73,73,85,88,56,75,3.9,2.7
29,88,60,76,87,76,76,3.3,2.4
25,74,70,73,84,70,75,4.2,4.5
31,69,59,73,76,61,75,4.4,4.5
31,92,80,61,88,64,83,3.0,4.0
22,72,63,63,72,56,80,3.7,4.4
18,89,88,63,90,59,81,3.8,2.9
29,85,64,68,91,51,79,2.6,3.6
24,91,78,83,77,78,82,2.9,4.1
18,67,70,72,85,72,76,3.6,3.4
22,73,61,66,89,54,75,3.4,3.5
19,87,71,85,85,53,84,2.7,3.3
20,78,88,68,80,80,82,4.1,4.0
28,74,64,78,82,80,85,4.5,3.1
28,61,60,80,75,54,79,4.4,2.7
19,77,78,63,91,76,77,4.5,4.3
29,79,63,63,91,72,87,4.3,3.7
27,61,75,77,82,63,82,4.0,3.9
18,79,82,65,87,79,78,3.2,2.8
36,70,81,85,74,77,81,3.0,2.3
23,88,71,82,78,49,87,4.1,3.8
35,85,87,70,73,51,90,3.9,3.3
35,75,79,73,85,67,84,3.2,2.6
31,76,71,71,89,79,78,3.6,2.7
25,85,62,68,90,46,88,3.4,3.0
32,82,84,60,92,59,86,3.6,2.8
31,75,81,67,83,54,76,3.9,4.2
19,83,71,85,74,69,79,3.7,3.2
22,62,69,64,80,65,87,3.5,2.3
26,91,84,64,87,64,85,2.6,2.0
22,62,87,84,79,47,74,2.7,3.1
35,92,61,64,85,71,80,3.1,2.3
23,63,63,61,70,80,79,2.7,3.1
26,65,62,62,83,76,74,3.9,3.0
18,75,61,82,80,48,89,3.4,2.5
27,61,61,78,67,57,90,4.2,3.0
32,75,70,62,76,69,88,2.7,2.6
28,61,86,85,72,50,84,4.5,3.3
25,79,59,69,79,67,80,2.7,2.0
27,61,81,73,90,58,81,3.7,4.6
25,62,69,82,77,59,76,4.3,4.2
19,92,88,80,73,65,81,3.6,3.4
